,date,open,close,high,low,volume,money
741,2020-03-13,8.0,6.88,8.18,6.39,566451847.0,4180728775.8700004
742,2020-03-20,6.98,6.41,6.99,6.07,393000987.0,2525783807.08
743,2020-03-27,6.2,6.07,6.53,5.77,556198124.0,3454198138.54
744,2020-04-03,6.0,6.36,6.48,5.83,330477946.0,2017507191.45
745,2020-04-10,6.46,6.18,6.54,6.13,255510033.0,1632766426.2199998
746,2020-04-17,6.13,6.43,6.66,5.98,302133360.0,1915895523.4099998
747,2020-04-24,6.49,6.17,6.58,6.14,245537109.0,1553149228.54
748,2020-04-30,6.39,6.56,6.79,6.21,358447519.0,2325031673.8100004
749,2020-05-08,6.45,7.43,7.68,6.41,374714403.0,2638500517.4700003
750,2020-05-15,7.46,7.24,7.52,7.1,384380355.0,2798319469.25
751,2020-05-22,7.24,6.55,7.44,6.48,384730754.0,2688094117.6699996
752,2020-05-29,6.53,6.9,7.05,6.45,227061864.0,1537661941.38
753,2020-06-05,6.93,7.25,7.61,6.85,448470722.0,3252152778.81
754,2020-06-12,7.32,7.19,7.71,7.15,375162514.0,2762844412.3600006
755,2020-06-19,7.25,7.77,7.84,7.12,356827302.0,2650054863.6400003
756,2020-06-24,7.86,7.88,8.17,7.76,246238057.0,1949190612.01
757,2020-07-03,7.9,8.56,8.72,7.88,437526498.0,3683421315.6
758,2020-07-10,8.75,10.36,10.36,8.63,723423934.0,6931164531.29
759,2020-07-17,10.58,9.55,11.18,9.3,1049294997.0,10894253244.72
760,2020-07-24,9.83,9.6,10.62,9.6,713282976.0,7232315196.59
761,2020-07-31,9.75,8.37,9.78,7.97,761781817.0,6462463161.370001
762,2020-08-07,8.47,8.22,8.76,7.96,503273554.0,4256885194.95
763,2020-08-14,8.15,8.01,8.32,7.71,347280897.0,2790719961.6399994
764,2020-08-21,8.03,7.9,8.38,7.86,319088178.0,2586754307.5299997
765,2020-08-28,7.9,7.74,8.09,7.53,264774868.0,2066690710.17
766,2020-09-04,7.77,7.29,7.9,7.15,275147353.0,2077659307.46
767,2020-09-11,7.29,6.93,7.39,6.7,221408155.0,1561747758.31
768,2020-09-18,7.02,7.57,7.57,7.0,243956494.0,1779066182.09
769,2020-09-25,7.78,6.82,7.84,6.78,245813030.0,1786603071.83
770,2020-09-30,6.85,7.0,7.04,6.7,83313898.0,576429598.1899999
771,2020-10-09,7.12,7.57,7.65,7.11,83779439.0,623912054.75
772,2020-10-16,7.74,7.79,8.03,7.63,363392460.0,2857116200.2200003
773,2020-10-23,7.88,7.7,7.96,7.47,188413906.0,1451242762.59
774,2020-10-30,7.74,7.56,7.94,7.46,224398099.0,1730315686.47
775,2020-11-06,7.56,8.08,8.35,7.5,343426604.0,2745795906.17
